$/MWh,datetime
120.12,2023-04-29 20:30:00
152.16,2023-04-29 21:00:00
146.41,2023-04-29 21:30:00
131.24,2023-04-29 22:00:00
131.67,2023-04-29 22:30:00
162.91,2023-04-29 23:00:00
125.76,2023-04-29 23:30:00
164.12,2023-04-30 00:00:00
154.38,2023-04-30 00:30:00
150.36,2023-04-30 01:00:00
141.66,2023-04-30 01:30:00
155.61,2023-04-30 02:00:00
148.67,2023-04-30 02:30:00
152.81,2023-04-30 03:00:00
132.99,2023-04-30 03:30:00
96.82,2023-04-30 04:00:00
94.37,2023-04-30 04:30:00
94.04,2023-04-30 05:00:00
92.02,2023-04-30 05:30:00
97.81,2023-04-30 06:00:00
103.24,2023-04-30 06:30:00
65.59,2023-04-30 07:00:00
76.77,2023-04-30 07:30:00
104.29,2023-04-30 08:00:00
114.43,2023-04-30 08:30:00
141.5,2023-04-30 09:00:00
161.15,2023-04-30 09:30:00
109.88,2023-04-30 10:00:00
160.29,2023-04-30 10:30:00
155.94,2023-04-30 11:00:00
113.15,2023-04-30 11:30:00
114.67,2023-04-30 12:00:00
102.44,2023-04-30 12:30:00
106.33,2023-04-30 13:00:00
79.24,2023-04-30 13:30:00
104.8,2023-04-30 14:00:00
118.57,2023-04-30 14:30:00
128.27,2023-04-30 15:00:00
136.03,2023-04-30 15:30:00
148.96,2023-04-30 16:00:00
178.13,2023-04-30 16:30:00
170.43,2023-04-30 17:00:00
175.23,2023-04-30 17:30:00
176.22,2023-04-30 18:00:00
164.47,2023-04-30 18:30:00
146.48,2023-04-30 19:00:00
149.65,2023-04-30 19:30:00
168.17,2023-04-30 20:00:00
174.12,2023-04-30 20:30:00
165.11,2023-04-30 21:00:00
155.49,2023-04-30 21:30:00
127.0,2023-04-30 22:00:00
97.76,2023-04-30 22:30:00
125.21,2023-04-30 23:00:00
110.98,2023-04-30 23:30:00
